source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4411522844,10.1145/3728970,STRUT: Structured Seed Case Guided Unit Test Generation for C Programs using LLMs,"Unit testing plays a crucial role in bug detection and ensuring software correctness. It helps developers identify errors early in development, thereby reducing software defects. In recent years, large language models (LLMs) have demonstrated significant potential in automating unit test generation. However, using LLMs to generate unit tests faces many challenges. 1) The execution pass rate of the test cases generated by LLMs is low. 2) The test case coverage is inadequate, making it challenging to detect potential risks in the code. 3) Current research methods primarily focus on languages such as Java and Python, while studies on C programming are scarce, despite its importance in the real world. To address these challenges, we propose STRUT, a novel unit test generation method. STRUT utilizes structured test cases as a bridge between complex programming languages and LLMs. Instead of directly generating test code, STRUT guides LLMs to produce structured test cases, thereby alleviating the limitations of LLMs when generating code for programming languages with complex features. First, STRUT analyzes the context of focal methods and constructs structured seed test cases for them. These seed test cases then guide LLMs to generate a set of structured test cases. Subsequently, a rule-based approach is employed to convert the structured set of test cases into executable test code. We conducted a comprehensive evaluation of STRUT, which achieved an impressive execution pass rate of 96.01%, along with 77.67% line coverage and 63.60% branch coverage. This performance significantly surpasses that of the LLMs-based baseline methods and the symbolic execution tool SunwiseAUnit. These results highlight STRUT's superior capability in generating high-quality unit test cases by leveraging the strengths of LLMs while addressing their inherent limitations.",2025-06-22,Jinwei Liu; Li Chao; Rui Chen; Shaofeng Li; Bin Gu; Mengfei Yang,Proceedings of the ACM on software engineering.,article,6,https://doi.org/10.1145/3728970
OpenAlex,https://openalex.org/W4406267868,10.1109/asyu62119.2024.10756954,Evaluation of Large Language Models for Unit Test Generation,"In recent years, Artificial Intelligence (AI) has significantly transformed various industries, especially software development, through automation and enhanced decision-making processes. Traditional software testing, often manual and error-prone, cannot keep up with rapid development cycles and complex systems, leading to extended development times, higher costs, and undetected bugs. This study develops an AI-based platform using OpenAI models to generate and execute unit tests across multiple programming languages. By leveraging Large Language Models (LLMs) like GPT, we automate unit test creation, demonstrating proficiency in understanding and generating natural language to interpret code. Our web-based system architecture ensures efficient test generation and execution, significantly reducing manual effort and mitigating human error, thus revolutionizing software testing. Furthermore, we introduce unique evaluation metrics such as “Is Executable” and “Assertion Count” to assess the performance and effectiveness of the generated unit tests, providing a comprehensive measure of the models' capabilities.",2024-10-16,Metin Konuk; Cem Bağlum; Uğur Yayan,,conference-paper,2,https://doi.org/10.1109/asyu62119.2024.10756954
OpenAlex,https://openalex.org/W4410538575,10.1109/icst62969.2025.10989033,"Test Wars: A Comparative Study of SBST, Symbolic Execution, and LLM-Based Approaches to Unit Test Generation","Generating tests automatically is a key and ongoing area of focus in software engineering research. The emergence of Large Language Models (LLMs) has opened up new op-portunities, given their ability to perform a wide spectrum of tasks. However, the effectiveness of LLM -based approaches compared to traditional techniques such as search-based software testing (SBST) and symbolic execution remains uncertain. In this paper, we perform an extensive study of automatic test generation approaches based on three tools: EvoSuite for SBST, Kex for symbolic execution, and TestSpark for LLM-based test generation. We evaluate tools' performance on the GitBug Java dataset and compare them using various execution-based and feature-based metrics. Our results show that while LLM-based test generation is promising, it falls behind traditional methods w.r.t. coverage. However, it significantly outperforms them in mutation scores, suggesting that LLMs provide a deeper semantic understanding of code. LLM-based approach performed worse than SBST and symbolic execution-based approaches w.r.t. fault detection capabilities. Additionally, our feature-based analysis shows that all tools are affected by the complexity and internal dependencies of the class under test (CUT), with LLM-based approaches being especially sensitive to the CUT size.",2025-03-31,Azat Abdullin; Pouria Derakhshanfar; Annibale Panichella,,conference-paper,9,https://doi.org/10.1109/icst62969.2025.10989033
OpenAlex,https://openalex.org/W4400104564,10.48550/arxiv.2406.18181,On the Evaluation of Large Language Models in Unit Test Generation,"Unit testing is an essential activity in software development for verifying the correctness of software components. However, manually writing unit tests is challenging and time-consuming. The emergence of Large Language Models (LLMs) offers a new direction for automating unit test generation. Existing research primarily focuses on closed-source LLMs (e.g., ChatGPT and CodeX) with fixed prompting strategies, leaving the capabilities of advanced open-source LLMs with various prompting settings unexplored. Particularly, open-source LLMs offer advantages in data privacy protection and have demonstrated superior performance in some tasks. Moreover, effective prompting is crucial for maximizing LLMs' capabilities. In this paper, we conduct the first empirical study to fill this gap, based on 17 Java projects, five widely-used open-source LLMs with different structures and parameter sizes, and comprehensive evaluation metrics. Our findings highlight the significant influence of various prompt factors, show the performance of open-source LLMs compared to the commercial GPT-4 and the traditional Evosuite, and identify limitations in LLM-based unit test generation. We then derive a series of implications from our study to guide future research and practical use of LLM-based unit test generation.",2024-06-26,Lin Yang; Chen Yang; Shutao Gao; Weijing Wang; Bo Wang; Qihao Zhu; Chu Xiao; Jianyi Zhou; Guangtai Liang; Qianxiang Wang; Junjie Chen,arXiv (Cornell University),preprint,2,http://arxiv.org/abs/2406.18181
OpenAlex,https://openalex.org/W4388483640,10.1109/ase56229.2023.00089,Nuances are the Key: Unlocking ChatGPT to Find Failure-Inducing Tests with Differential Prompting,"Automated detection of software failures is an important but challenging software engineering task. It involves finding in a vast search space the failure-inducing test cases that contain an input triggering the software fault and an oracle asserting the incorrect execution. We are motivated to study how far this outstanding challenge can be solved by recent advances in large language models (LLMs) such as ChatGPT. However, our study reveals that ChatGPT has a relatively low success rate (28.8%) in finding correct failure-inducing test cases for buggy programs. A possible conjecture is that finding failure-inducing test cases requires analyzing the subtle differences (nuances) between the tokens of a program's correct version and those for its buggy version. When these two versions have similar sets of tokens and attentions, ChatGPT is weak in distinguishing their differences. We find that ChatGPT can successfully generate failure-inducing test cases when it is guided to focus on the nuances. Our solution is inspired by an interesting observation that ChatGPT could infer the intended functionality of buggy code if it is similar to the correct version. Driven by the inspiration, we develop a novel technique, called Differential Prompting, to effectively find failure-inducing test cases with the help of the compilable code synthesized by the inferred intention. Prompts are constructed based on the nuances between the given version and the synthesized code. We evaluate Differential Prompting on Quixbugs (a popular benchmark of buggy programs) and recent programs published at Codeforces (a popular programming contest portal, which is also an official benchmark of ChatGPT). We compare Differential Prompting with two baselines constructed using conventional ChatGPT prompting and Pynguin (the state-of-the-art unit test generation tool for Python programs). Our evaluation results show that for programs of Quixbugs, Differential Prompting can achieve a success rate of 75.0% in finding failure-inducing test cases, outperforming the best baseline by 2.6X. For programs of Codeforces, Differential Prompting's success rate is 66.7%, outperforming the best baseline by 4.0X.",2023-09-11,Tsz-On Li; Wenxi Zong; Yibo Wang; Haoye Tian; Ying Wang; Shing-Chi Cheung; Jeff Kramer,,conference-paper,52,https://doi.org/10.1109/ase56229.2023.00089
OpenAlex,https://openalex.org/W4390188013,10.1109/qrs60937.2023.00029,"LLM for Test Script Generation and Migration: Challenges, Capabilities, and Opportunities","This paper investigates the application of large language models (LLM) in the domain of mobile application test script generation. Test script generation is a vital component of software testing, enabling efficient and reliable automation of repetitive test tasks. However, existing generation approaches often encounter limitations, such as difficulties in accurately capturing and reproducing test scripts across diverse devices, platforms, and applications. These challenges arise due to differences in screen sizes, input modalities, platform behaviors, API inconsistencies, and application architectures. Overcoming these limitations is crucial for achieving robust and comprehensive test automation.By leveraging the capabilities of LLMs, we aim to address these challenges and explore its potential as a versatile tool for test automation. We investigate how well LLMs can adapt to diverse devices and systems while accurately capturing and generating test scripts. Additionally, we evaluate its cross-platform generation capabilities by assessing its ability to handle operating system variations and platform-specific behaviors. Furthermore, we explore the application of LLMs in cross-app migration, where it generates test scripts across different applications and software environments based on existing scripts.Throughout the investigation, we analyze its adaptability to various user interfaces, app architectures, and interaction patterns, ensuring accurate script generation and compatibility. The findings of this research contribute to the understanding of LLMs’ capabilities in test automation. Ultimately, this research aims to enhance software testing practices, empowering app developers to achieve higher levels of software quality and development efficiency.",2023-10-22,Shengcheng Yu; Chunrong Fang; Yuchen Ling; Chentian Wu; Zhenyu Chen,,conference-paper,54,https://doi.org/10.1109/qrs60937.2023.00029
OpenAlex,https://openalex.org/W4411487251,10.1016/j.jss.2025.112531,Enhancing large language models for text-to-testcase generation,,2025-06-20,Saranya Alagarsamy; Chakkrit Tantithamthavorn; Wannita Takerngsaksiri; Chetan Arora; Aldeida Aleti,Journal of Systems and Software,article,15,https://doi.org/10.1016/j.jss.2025.112531
OpenAlex,https://openalex.org/W4411233861,10.1109/cseet66350.2025.00031,Automatic Unit Test Generation for Programming Assignments Using Large Language Models,"Programming knowledge is a crucial aspect of computer science education, and unit testing is commonly employed to automatically assess programming assignments. Instructors and teaching assistants typically invest considerable efforts in writing unit tests, which may still be vulnerable to human oversight and mistakes. In this work, we explored the feasibility of using Large Language Models (LLMs) to automate the assessment of programming assignments. In particular, we proposed two approaches: the plain approach that uses GPT-4o-mini in a vanilla setting, and the augmented approach that integrates additional strategies such as tailored prompts with syntax and semantic constraints, and a feedback mechanism with information on test-effectiveness metrics. We evaluate the two approaches on six real-world programming assignments from an introductory-level programming course at our university. Compared to the plain approach, the augmented approach improves the usability and effectiveness of the generated unit tests, reducing 85 % compilation errors while enhancing the statement coverage and mutation scores by 1.7 x and 2.1 x, respectively. In addition, the augmented approach also complements human-written tests by covering additional program behaviors. In a case study of 1296 students' submissions that pass human-written tests, the augmented approach successfully detected new bugs in 13 % submissions, with an accuracy of 27 %. These results not only demonstrate the potentials of LLMs in generating useful unit tests for programming assignments, but also highlight the strategies that can effectively enhance LLMs' capabilities to augment human-written tests, offering practical benefits for both educators and students.",2025-04-27,Kai Zheng; Yuanyang Shen; Yida Tao,,conference-paper,2,https://doi.org/10.1109/cseet66350.2025.00031
OpenAlex,https://openalex.org/W7131429765,10.1109/access.2026.3667925,Automated Software Test Case Generation Using Directional Partially Weighted Ensemble Large Language Models With Retrieval-Augmented Generation (RAG),"Ensuring software quality relies on testing practices that can reliably confirm whether delivered systems meet user requirements. While Acceptance Test-Driven Development (ATDD) encourages early collaboration between stakeholders and developers, creating comprehensive acceptance test cases remains a human task that heavily depends on domain expertise. Recent progress in Large Language Models (LLMs) has made automated test case generation feasible. However, approaches based on a single model often suffer from performance instability, uneven test coverage, and a limited ability to generalize across heterogeneous requirements. This study proposes an automated test case generation framework that combines directional partially weighted ensemble large language models (LLMs) with Retrieval-Augmented Generation (RAG). The framework assigns model influence dynamically according to directional performance trends and degrees of partial correctness and consolidates candidate outputs through a weighted majority-voting mechanism and cross-validation conducted over multiple folds. Five state-of-the-art LLMs, Claude, ChatGPT, Gemini, Qwen, and Mistral, were evaluated using 16 criteria derived from four widely adopted black box testing techniques: Boundary Value Analysis, Equivalence Partitioning, Use Case testing, and State Transition testing. Under the evaluated experimental conditions, the proposed framework achieved 100% test coverage, indicating complete consistency with the defined gold-standard acceptance criteria. Cross-validation results further demonstrate improved robustness, stronger generalization to previously unseen requirements, and linear scalability, supporting practical deployment in real-world software development environments, and complexity analysis to confirm linear throughout growth (O(n)), which supports efficient deployment under increasing workloads.",2026-01-01,Wantana Sisomboon; Jakkrit Kaewyotha; Wararat Songpan,IEEE Access,article,2,https://doi.org/10.1109/access.2026.3667925
OpenAlex,https://openalex.org/W4416519715,10.48161/qtj.v1n3a15,Automated Software Testing through Large Language Models: Opportunities and Challenges,"The rapid evolution of software systems and the increasing complexity of modern applications have driven the need for innovative testing methodologies. Traditional techniques, often burdened by manual intervention and limited scalability, are increasingly challenged by the demands for speed, flexibility, and comprehensive quality assurance. Large Language Models (LLMs) offer a promising avenue for transforming automated software testing. This research examines the opportunities and challenges of integrating LLMs into testing workflows, supported by extensive literature, empirical surveys, and real-world case studies.Key opportunities include automated test-case generation, program repair, test-oracle creation, debugging assistance, and the development of self-healing testing systems. For instance, surveys show that approximately 51% of studies focus on test-case generation, while 26% address program repair, 11% focus on test-oracle creation, and 12% on debugging assistance. Concurrently, several challenges hinder the seamless adoption of LLM-based testing. These include the risk of hallucinated outputs, context window limitations, security and privacy issues, high computational costs, integration complexities, and potential biases in generated tests.This paper comprehensively reviews the theoretical underpinnings and practical implementations of LLM-driven test automation while proposing pathways for future research and development. Ultimately, LLMs are positioned as transformative tools whose effective integration could greatly enhance testing efficiency and reliability. However, careful design and human oversight remain critical to overcome the inherent challenges.",2022-07-20,Jayson A. Dela Fuente,Qubahan Techno Journal,article,4,https://doi.org/10.48161/qtj.v1n3a15
OpenAlex,https://openalex.org/W4411552143,10.1109/icse55347.2025.00211,Automating a Complete Software Test Process Using LLMs: An Automotive Case Study,"Vehicle API testing verifies whether the interactions between a vehicle's internal systems and external applications meet expectations, ensuring that users can access and control various vehicle functions and data. However, this task is inherently complex, requiring the alignment and coordination of API systems, communication protocols, and even vehicle simulation systems to develop valid test cases. In practical industrial scenarios, inconsistencies, ambiguities, and interde-pendencies across various documents and system specifications pose significant challenges. This paper presents a system designed for the automated testing of in-vehicle APIs. By clearly defining and segmenting the testing process, we enable Large Language Models (LLMs) to focus on specific tasks, ensuring a stable and controlled testing workflow. Experiments conducted on over 100 APIs demonstrate that our system effectively automates vehicle API testing. The results also confirm that LLMs can efficiently handle mundane tasks requiring human judgment, making them suitable for complete automation in similar industrial contexts.",2025-04-26,Shuai Wang; Yinan Yu; Robert Feldt; Dhasarathy Parthasarathy,,conference-paper,7,https://doi.org/10.1109/icse55347.2025.00211
OpenAlex,https://openalex.org/W4409101194,10.1007/978-3-031-86698-2_37,Using LLMs to Analyze Software Requirements for Software Testing: A Comparative Study,,2025-01-01,Mohamed Boukhlif; Nassim Kharmoum; Mohamed Hanine; Souad Najoua Lagmiri,Lecture notes in networks and systems,conference-paper,6,https://doi.org/10.1007/978-3-031-86698-2_37
OpenAlex,https://openalex.org/W4367694420,10.48550/arxiv.2305.00418,Using Large Language Models to Generate JUnit Tests: An Empirical Study,"A code generation model generates code by taking a prompt from a code comment, existing code, or a combination of both. Although code generation models (e.g., GitHub Copilot) are increasingly being adopted in practice, it is unclear whether they can successfully be used for unit test generation without fine-tuning for a strongly typed language like Java. To fill this gap, we investigated how well three models (Codex, GPT-3.5-Turbo, and StarCoder) can generate unit tests. We used two benchmarks (HumanEval and Evosuite SF110) to investigate the effect of context generation on the unit test generation process. We evaluated the models based on compilation rates, test correctness, test coverage, and test smells. We found that the Codex model achieved above 80% coverage for the HumanEval dataset, but no model had more than 2% coverage for the EvoSuite SF110 benchmark. The generated tests also suffered from test smells, such as Duplicated Asserts and Empty Tests.",2023-04-30,Mohammed Latif Siddiq; Joanna C. S. Santos; Ridwanul Hasan Tanvir; Noshin Ulfat; Fahmid Al Rifat; Vinícius Carvalho Lopes,arXiv (Cornell University),preprint,10,http://arxiv.org/abs/2305.00418
OpenAlex,https://openalex.org/W4407948501,10.1109/access.2025.3545882,Exploring the Integration of Generative AI Tools in Software Testing Education: A Case Study on ChatGPT and Copilot for Preparatory Testing Artifacts in Postgraduate Learning,"Software testing education is important for building qualified testing professionals. To ensure that software testing graduates are ready for real-world challenges, it is necessary to integrate modern tools and technologies into the curriculum. With the emergence of Large Language Models (LLMs), their potential use in software engineering has become a focus, but their application in software testing education remains largely unexplored. This study, conducted in the Capstone Project course of a postgraduate software testing program, was carried out over two semesters with two distinct groups of students. A custom-built Travel Application limited to a web platform was used in the first semester. In the second semester, a new set of students worked with an open-source application, offering a larger-scale, multi-platform experience across web, desktop, and mobile platforms. Students initially created preparatory testing artifacts manually as a group deliverable. Following this, they were assigned an individual assignment to generate the same artifacts using LLM tools such as ChatGPT 3.5 in the first semester and Microsoft Copilot in the second. This process directly compared manually created artifacts and those generated using LLMs, leveraging AI for faster outputs. After completion, they responded to a set of assigned questions. The students’ responses were assessed using an integrated methodology, including quantitative and qualitative assessments, sentiment analysis to understand emotions, and a thematic approach to extract deeper insights. The findings revealed that while LLMs can assist and augment manual testing efforts, they cannot entirely replace the need for manual testing. By incorporating innovative technology into the curriculum, this study highlights how Generative AI can support active learning, connect theoretical concepts with practical applications, and align educational practices with industry needs.",2025-01-01,Susmita Haldar; Mary Pierce; Luiz Fernando Capretz,IEEE Access,article,14,https://doi.org/10.1109/access.2025.3545882
OpenAlex,https://openalex.org/W4387068815,10.2139/ssrn.4584792,Autotestgpt: A System for the Automated Generation of Software Test Cases Based on Chatgpt,,2023-01-01,Hui Liu; Liang Liu; Caijie Yue; Yang Wang; Bo Deng,SSRN Electronic Journal,preprint,7,http://dx.doi.org/10.2139/ssrn.4584792
OpenAlex,https://openalex.org/W4411033148,10.3390/electronics14112284,Large Language Models for C Test Case Generation: A Comparative Analysis,"Software testing is a crucial yet time-consuming aspect of software development. Writing comprehensive unit tests that accurately verify whether a function or an entire program behaves as intended requires considerable effort from developers, particularly when handling numerous edge cases. This study explores how Large Language Models (LLMs) can streamline this process by automatically generating effective unit tests. We evaluate various LLMs on their capability to interpret problem specifications, analyze source code across multiple programming languages, and generate suitable test cases. The effectiveness of these test cases is assessed using the Pass@1 and line coverage metrics. Our findings reveal that LLMs perform significantly better when provided with both the problem description and the corresponding solution code, particularly in the C programming language. Additionally, we observe substantial performance improvements when example test cases are included in the prompt, leading to higher Pass@1 scores and enhanced code coverage, particularly with more advanced LLMs.",2025-06-04,Alexandru Guzu; Georgian Nicolae; Horia Cucu; Corneliu Burileanu,Electronics,article,2,https://doi.org/10.3390/electronics14112284
OpenAlex,https://openalex.org/W4391800764,10.48550/arxiv.2402.07081,Using Large Language Models for Student-Code Guided Test Case Generation in Computer Science Education,"In computer science education, test cases are an integral part of programming assignments since they can be used as assessment items to test students' programming knowledge and provide personalized feedback on student-written code. The goal of our work is to propose a fully automated approach for test case generation that can accurately measure student knowledge, which is important for two reasons. First, manually constructing test cases requires expert knowledge and is a labor-intensive process. Second, developing test cases for students, especially those who are novice programmers, is significantly different from those oriented toward professional-level software developers. Therefore, we need an automated process for test case generation to assess student knowledge and provide feedback. In this work, we propose a large language model-based approach to automatically generate test cases and show that they are good measures of student knowledge, using a publicly available dataset that contains student-written Java code. We also discuss future research directions centered on using test cases to help students.",2024-02-11,Nischal Ashok Kumar; Andrew Lan,arXiv (Cornell University),preprint,3,http://arxiv.org/abs/2402.07081
OpenAlex,https://openalex.org/W4383988989,10.48550/arxiv.2307.04346,Can Large Language Models Write Good Property-Based Tests?,"Property-based testing (PBT), while an established technique in the software testing research community, is still relatively underused in real-world software. Pain points in writing property-based tests include implementing diverse random input generators and thinking of meaningful properties to test. Developers, however, are more amenable to writing documentation; plenty of library API documentation is available and can be used as natural language specifications for PBTs. As large language models (LLMs) have recently shown promise in a variety of coding tasks, we investigate using modern LLMs to automatically synthesize PBTs using two prompting techniques. A key challenge is to rigorously evaluate the LLM-synthesized PBTs. We propose a methodology to do so considering several properties of the generated tests: (1) validity, (2) soundness, and (3) property coverage, a novel metric that measures the ability of the PBT to detect property violations through generation of property mutants. In our evaluation on 40 Python library API methods across three models (GPT-4, Gemini-1.5-Pro, Claude-3-Opus), we find that with the best model and prompting approach, a valid and sound PBT can be synthesized in 2.4 samples on average. We additionally find that our metric for determining soundness of a PBT is aligned with human judgment of property assertions, achieving a precision of 100% and recall of 97%. Finally, we evaluate the property coverage of LLMs across all API methods and find that the best model (GPT-4) is able to automatically synthesize correct PBTs for 21% of properties extractable from API documentation.",2023-07-10,"Vasudev Vikram; Caroline Lemieux; Sunshine, Joshua; Padhye, Rohan",arXiv (Cornell University),preprint,13,http://arxiv.org/abs/2307.04346
OpenAlex,https://openalex.org/W4391923915,10.1109/qrs-c60940.2023.00013,Exploring the Capability of ChatGPT in Test Generation,"The design of test is a crucial step in the field of software testing. The quality of test significantly impacts the effectiveness of software testing, with well-designed test cases improving the efficiency of bug detection. However, manual test case design and writing are often considered time-consuming and labor-intensive. With the emergence of large language models (LLMs), especially ChatGPT, the potential of LLMs in the field of test generation has become evident. Pretrained LLMs can learn and understand code in various programming languages and design test cases using multiple testing frameworks. In this paper, we used ChatGPT to generate tests for some tested projects. Through experiments, we found that ChatGPT has some gaps compared to traditional test generation tools, but its performance is closer to manual testing. However, the tests generated by ChatGPT exhibit higher readability. We believe that ChatGPT is better suited to serve as a manual testing assistant, helping understand the tested code and providing testing ideas.",2023-10-22,Gaolei Yi; Zizhao Chen; Zhenyu Chen; W. Eric Wong; Nicholas Chau,,conference-paper,20,https://doi.org/10.1109/qrs-c60940.2023.00013
OpenAlex,https://openalex.org/W4411552295,10.1109/icse55347.2025.00032,Leveraging Large Language Models for Enhancing the Understandability of Generated Unit Tests,"Automated unit test generators, particularly searchbased software testing tools like EvoSuite, are capable of generating tests with high coverage. Although these generators alleviate the burden of writing unit tests, they often pose challenges for software engineers in terms of understanding the generated tests. To address this, we introduce UTGen, which combines searchbased software testing and large language models to enhance the understandability of automatically generated test cases. We achieve this enhancement through contextualizing test data, improving identifier naming, and adding descriptive comments. Through a controlled experiment with 32 participants from both academia and industry, we investigate how the understandability of unit tests affects a software engineer's ability to perform bug-fixing tasks. We selected bug-fixing to simulate a real-world scenario that emphasizes the importance of understandable test cases. We observe that participants working on assignments with UTGen test cases fix up to 33 % more bugs and use up to 20 % less time when compared to baseline test cases. From the post-test questionnaire, we gathered that participants found that enhanced test names, test data, and variable names improved their bugfixing process.",2025-04-26,Amirhossein Deljouyi; Roham Koohestani; Maliheh Izadi; Andy Zaidman,,conference-paper,15,https://doi.org/10.1109/icse55347.2025.00032
OpenAlex,https://openalex.org/W4375959406,10.48550/arxiv.2305.04764,ChatUniTest: A Framework for LLM-Based Test Generation,"Unit testing is an essential yet frequently arduous task. Various automated unit test generation tools have been introduced to mitigate this challenge. Notably, methods based on large language models (LLMs) have garnered considerable attention and exhibited promising results in recent years. Nevertheless, LLM-based tools encounter limitations in generating accurate unit tests. This paper presents ChatUniTest, an LLM-based automated unit test generation framework. ChatUniTest incorporates an adaptive focal context mechanism to encompass valuable context in prompts and adheres to a generation-validation-repair mechanism to rectify errors in generated unit tests. Subsequently, we have developed ChatUniTest Core, a common library that implements core workflow, complemented by the ChatUniTest Toolchain, a suite of seamlessly integrated tools enhancing the capabilities of ChatUniTest. Our effectiveness evaluation reveals that ChatUniTest outperforms TestSpark and EvoSuite in half of the evaluated projects, achieving the highest overall line coverage. Furthermore, insights from our user study affirm that ChatUniTest delivers substantial value to various stakeholders in the software testing domain. ChatUniTest is available at https://github.com/ZJU-ACES-ISE/ChatUniTest, and the demo video is available at https://www.youtube.com/watch?v=GmfxQUqm2ZQ.",2023-05-08,"Yinghao Chen; Hu, Zehao; Zhi Chen; Han, Junxiao; Shuiguang Deng; Jianwei Yin",arXiv (Cornell University),preprint,23,http://arxiv.org/abs/2305.04764
OpenAlex,https://openalex.org/W4400267179,10.48550/arxiv.2407.00225,"Large-scale, Independent and Comprehensive study of the power of LLMs for test case generation","Unit testing is essential for software reliability, yet manual test creation is time-consuming and often neglected. Search-based software testing improves efficiency but produces tests with poor readability and maintainability, while LLMs show promise but lack comprehensive evaluation across reasoning-based prompting and real-world scenarios. This study presents the first large-scale empirical evaluation of LLM-generated unit tests at the full class level, analyzing four models (GPT-3.5, GPT-4, Mistral 7B, and Mixtral 8x7B) against EvoSuite across 216,300 test cases targeting Defects4J, SF110, and CMD. We evaluate five prompting techniques, ZSL, FSL, CoT, ToT, and GToT, assessing compilability, hallucination-driven failures, readability, coverage, and test smells. Reasoning-based prompting, particularly GToT, significantly enhances reliability and compilability, yet hallucination-driven failures remain persistent, with compilation failure rates reaching 86%. While LLM-generated tests are generally more readable than SBST outputs, recurring issues such as Magic Number Tests and Assertion Roulette hinder maintainability. These findings suggest that hybrid approaches combining LLM-based generation with automated validation and search-based refinement are necessary for production-ready results.",2024-06-28,"Wendkûuni C. Ouédraogo; Kader Kaboré; Li, Yinghua; Haoye Tian; Anil Koyuncu; Jacques Klein; David Lo; Tegawendé F. Bissyandé",arXiv (Cornell University),preprint,5,http://arxiv.org/abs/2407.00225
OpenAlex,https://openalex.org/W7135091248,10.3390/systems14030302,Identification of Physical Boundary Conditions for Mechatronic Test-Case Generation Using Large Language Models and MBSE System Models,"Future cyber-physical systems (CPSs), integrating subsystems of the mechanical, electrical and software domains, are becoming increasingly interconnected and complex. As complexity grows, testing effort increases as well. This includes the test-case definition step, where the test targets and boundary conditions are specified. With rising system complexity, the effort required to ensure that all relevant conditions for each test target are identified increases. Manual test-case definition remains the norm, creating effort bottlenecks in ensuring systematic coverage and compliance with standards such as ISO 26262 and ISO 29119. This paper explores how large language models (LLMs) can support the identification of complex boundary conditions for CPS test cases through detailed requirement analysis. The impact of performing taxonomy-guided, structured requirement mapping prior to test-case generation was evaluated by comparing it with a version without this guidance. Furthermore, the influence of supplying a Model-Based Systems Engineering (MBSE) system model as context information via Graph RAG is examined. The results show that structured, stepwise reasoning significantly improves reliability and consistency over unguided generation, while system-model information provides valuable contextual insight but has a minor impact in the chosen example. These findings outline a scalable framework for AI-assisted test-case generation.",2026-03-12,Matthias May; Georg Jacobs; Simon Dehn; Gregor Höpfner; Thilo Zerwas; Kathrin Boelsen; Sebastian Hacker,Systems,article,3,https://doi.org/10.3390/systems14030302
OpenAlex,https://openalex.org/W7125941846,10.1109/ase63991.2025.00233,Reflective Unit Test Generation for Precise Type Error Detection with Large Language Models,"Type errors in Python often lead to runtime failures, posing significant challenges to software reliability and developer productivity. Existing static analysis tools aim to detect such errors without execution but frequently suffer from high false positive rates. Recently, unit test generation techniques offer great promise in achieving high test coverage, but they often struggle to produce bug-revealing tests without tailored guidance. To address these limitations, we present rTED, a novel type-aware test generation technique for automatically detecting Python type errors. Specifically, rTED combines step-by-step type constraint analysis with reflective validation to guide the test generation process and effectively suppress false positives. We evaluated rTED on two widely-used benchmarks, BugsInPy and TypeBugs. Experimental results show that rTED can detect 22 ∼ 29 more benchmarked type errors than four state-of-the-art techniques. rTED is also capable of producing fewer false positives, achieving an improvement of 173.9%∼245.9% in precision. Furthermore, we applied rTED to six real-world open-source Python projects, and successfully discovered 12 previously unknown type errors, demonstrating rTED’s practical value.",2025-11-16,Chen Yang; Ziqi Wang; Yanjie Jiang; Lin Yang; Yuteng Zheng; Jianyi Zhou; Junjie Chen,,conference-paper,2,https://doi.org/10.1109/ase63991.2025.00233
OpenAlex,https://openalex.org/W4414812741,10.48550/arxiv.2507.02318,Reflective Unit Test Generation for Precise Type Error Detection with Large Language Models,"Type errors in Python often lead to runtime failures, posing significant challenges to software reliability and developer productivity. Existing static analysis tools aim to detect such errors without execution but frequently suffer from high false positive rates. Recently, unit test generation techniques offer great promise in achieving high test coverage, but they often struggle to produce bug-revealing tests without tailored guidance. To address these limitations, we present RTED, a novel type-aware test generation technique for automatically detecting Python type errors. Specifically, RTED combines step-by-step type constraint analysis with reflective validation to guide the test generation process and effectively suppress false positives. We evaluated RTED on two widely-used benchmarks, BugsInPy and TypeBugs. Experimental results show that RTED can detect 22-29 more benchmarked type errors than four state-of-the-art techniques. RTED is also capable of producing fewer false positives, achieving an improvement of 173.9%-245.9% in precision. Furthermore, RTED successfully discovered 12 previously unknown type errors from six real-world open-source Python projects.",2025-07-03,"Chen Yang; Ziqi Wang; Yanjie Jiang; Linlin Yang; Zheng, Yuteng; Jianyi Zhou; Junjie Chen",arXiv (Cornell University),preprint,2,http://arxiv.org/abs/2507.02318
